artist_id,artist_latitude,artist_location,artist_longitude,artist_name,danceability,duration,energy,key,key_confidence,loudness,mode,mode_confidence,release,song_hotttnesss,song_id,tempo,title,track_id,year
ARVI9KK1187B9AACB4,0.0,NA,0.0,Jan Wayne,0.0,495.38567,0.0,9,0.433,-5.085,1,0.241,Mad World,0.27744936797355096,SOSEDLD12A8C13E168,140.013,Mad World (Money-G. Remix),TRADROR128F42936A4,0
ARRNO111187B9B3FC9,0.0,NA,0.0,Galactic,0.0,205.08689,0.0,11,0.164,-4.181,0,0.45,From the Corner To the Block,0.476248227291196,SOEJRAP12A8C13D8FA,91.89,Squarebiz,TRADUDB128F42A61F9,2007
AR7537T1187B98FF59,0.0,NA,0.0,Frankie Randall,0.0,215.77098,0.0,4,0.335,-18.86,0,0.283,Let's Make Christmas Every Day,-1.0,SOBDXNG12A8C139A47,100.0,Winter Wonderland,TRADWCP128F427CCAB,0
ARBXIDR1187B9AB77E,0.0,NA,0.0,Avril,0.0,651.59791,0.0,4,0.354,-10.718,0,0.427,Now It's Spring,-1.0,SOMSKPE12A6D4FA09D,86.589,The Matter With You (Part I_ Ii_ Iii),TRAEELO128F425BD8F,2000
ARR8B8W1187B9AE0B4,0.0,NA,0.0,House Of Lords,0.0,232.75057,0.0,0,0.687,-4.045,0,0.643,World Upside Down,0.5996603576264808,SOSBUAO12A8C132DE4,127.974,Rock Bottom,TRAENUU128F424F50C,2006
ARY1P2B1187B9B78F5,0.0,NA,0.0,Mariano Yanani,0.0,191.42485,0.0,2,0.484,-16.41,1,0.659,Babies Go To Sleep,-1.0,SOPZKAF12A8C140A6A,111.903,Air_ Siote No. 3 (J.S. Bach),TRAERUT128F429B075,0
ARPB4TX1187B98DDEA,0.0,NA,0.0,Marga Gomez,0.0,95.73832,0.0,0,0.171,-14.218,1,0.203,Hung Like A Fly,0.34092275586437804,SOPJEXC12A6D4FB529,78.139,Hot Dental Supplies,TRAESVN128F4213033,0
ARGNLJL1187B9AB503,0.0,NA,0.0,Point Of Grace,0.0,294.08608,0.0,6,0.535,-6.477,0,0.647,Steady On,0.3277366831778408,SOTESSB12AB017F56D,125.95,Amazing (LP Version),TRAEUHN128F92E2C7F,1998
AR2FJV21187B98EBE3,35.83073,Tennessee,-85.97874,Legacy Five,0.0,189.07383,0.0,1,0.491,-8.885,1,0.549,Monuments,-1.0,SOUZRAZ12A8C13835F,90.033,Out Of My Darkness,TRAFEOY128F4259E97,2009
ARBBBLV1187FB57B70,0.0,"New York, NY",0.0,The Fever,0.0,194.45506,0.0,7,0.133,-4.533,0,0.17,In The City Of Sleep,0.0,SOHQPWP12A58A7986C,84.461,Bye Bye Betty Blue,TRAFHHN128F9317216,2006
ARZHUJU1187FB51176,0.0,NA,0.0,Leigh Jones,0.0,279.74485,0.0,8,0.461,-9.027,0,0.448,Music in My Soul,0.5100187246359477,SOKRHFH12A8C142167,172.35,Have It Your Way,TRAFJUG128F92C77B1,2008
ARHXIOW1187FB3AF67,37.4876,JP,139.83829,The Mad Capsule Markets,0.0,12.12036,0.0,7,0.109,-17.425,1,0.345,CiSTm KonFLiqt,-1.0,SOEKRSK12A8C13CFB2,137.537,-start ID-,TRAFMEJ128F4284652,0
ARK30AI1187FB3C777,40.71455,NY - Upstate NY,-74.00712,Dive,0.0,227.36934,0.0,0,0.013,-15.712,1,0.304,Stills,0.26586104921065007,SOKQDCA12A8C13CDEF,103.621,Contact,TRAFNAH128F42A400D,0
AR7CCS31187B98C531,0.0,NA,0.0,Tom Barabas,0.0,276.79302,0.0,7,0.527,-22.645,1,0.697,Tom Barabas Live,0.5797287486139356,SOAUNDO12AB017BFF8,138.83,More Than Words,TRAFPDD128F92FBBA6,1992
ARZUZYU12086C17110,0.0,NA,0.0,Widespread Bloodshed,0.0,49.94567,0.0,10,0.467,-2.182,0,0.266,Split CD,-1.0,SODNYLM12AB0180D14,174.865,Wepons Of Mass Deception (Album),TRAFPST128F932BBE0,0
AR4NREB1187B9AEDAC,40.71455,"New York, NY",-74.00712,Mink DeVille,0.0,166.03383,0.0,9,0.12,-13.589,0,0.203,Cabretta,-1.0,SOGHNTC12AB0188168,109.057,She's So Tough,TRAFUKW12903CD802A,1977
AR65K7A1187FB4DAA4,0.0,NA,0.0,Beyoncé,0.0,260.20526,0.0,5,0.041,-6.259,0,0.415,Dangerously In Love,0.6672794941570311,SORLLRN12A58A7F1EE,149.913,Be With You,TRAFYGO128F42727E7,2003
AR8ZQ9T1187FB56FE5,0.0,"Miami, Florida",0.0,Goldfinger,0.0,128.49587,0.0,7,0.394,-4.625,1,0.514,Stomping Ground,0.60478851571927,SOHJYGD12A8C13CF7F,185.409,I'm Down,TRAGBHV128F4295074,0
ARYYTAY1187B9B5F9D,0.0,"Los Angeles, CA",0.0,Paloalto,0.0,289.59302,0.0,4,0.725,-5.247,0,0.698,Heroes And Villains,0.42530424172042486,SOKEBYL12A6D4F6FBF,152.0,Seed,TRAGDPS128F145F8EE,0
ARO0R521187B98A2D1,0.0,NA,0.0,2 Minutos,0.0,88.58077,0.0,5,0.083,-3.211,1,0.118,Un Mundo De Sensaciones,0.3725300393660796,SOSSUGT12A8C138F9F,203.994,Rompan Todo,TRAGETA128F4272C38,2006
ARXGASQ1187FB3C727,0.0,"New York, NY [Bronx]",0.0,Camp Lo,0.0,214.46485,0.0,9,0.203,-9.06,0,0.2,Another Heist,0.4137398358601097,SOMTPYO12A8C14413D,90.983,Uptown,TRAHBNZ128F92FC2A7,2009
ARDVZTE1187FB5A0A1,0.0,"Sayreville, NJ",0.0,Bon Jovi,0.0,286.35383,0.0,1,0.686,-3.38,1,0.648,Whole Lot Of Leavin',-1.0,SOJWCMG12A8AE46D46,134.293,I Love This Town,TRAHEWR128F422BDF8,2007
ARYZ1NG1187FB3FD40,50.63718,"Lille, France",3.06281,Cool cavemen,0.0,261.8771,0.0,0,0.726,-4.774,1,0.689,Multipolar,0.0,SOQJEKO12AB018700E,90.267,Burlesque burglary,TRAHRKC128F9335A7B,0
AR6892W1187B9AC71B,0.0,"London, England",0.0,Placebo,0.0,260.75383,0.0,6,0.725,-10.942,1,0.658,The Bitter End,0.6973488123429205,SOWEKTS12A6310F101,78.245,Evalia,TRAIBMN128E0780C96,2003
ARU2JAB1187FB50C72,0.0,NA,0.0,David Meece,0.0,185.33832,0.0,7,0.809,-6.429,1,0.729,Front Row,0.2854586341256211,SOEBXBQ12A8AE47F49,162.995,Gospel Train (LP Version),TRAIBWR128F42390B3,0
AR2PNSZ1187B9AF0A4,0.0,NA,0.0,Pardesi,0.0,368.32608,0.0,0,0.254,-7.071,1,0.306,Balle! Balle! Sounds of Bhangra,-1.0,SOPBQJF12AC468A49A,202.036,Dama Dam Mast Kalander,TRAIGNW12903D064C9,0
ARUTP601187FB388AC,0.0,NA,0.0,The Elders,0.0,241.05751,0.0,7,0.788,-6.454,1,0.654,Racing the Tide,0.4454545254934259,SOYHQFQ12AF72A1440,146.053,Gonna Take a Miracle,TRAIIWZ128F933E996,0
ARCF06I1187B995398,0.0,NA,0.0,K-OS,0.0,161.51465,0.0,10,0.459,-5.095,0,0.463,Atlantis - Hymns for Disco.,0.5437882725011005,SOMURVQ12A67AD741A,78.971,AquaCityBoy,TRAILKS128F14A3AC9,2006
ARQC4R31187B9A0D88,0.0,NA,0.0,Jo Privat,0.0,146.57261,0.0,6,0.107,-7.828,0,0.323,Dansez Avec Jo Privat,-1.0,SOQBJHP12A6D4F7ED9,122.093,Rossignol Montmartrois (Polka),TRAIVHI128F145CC6F,0
ARXPE571187FB4AFD0,0.0,"Chicago, IL",0.0,Rickie Lee Jones,0.0,314.72281,0.0,10,0.615,-9.785,1,0.626,Live at Red Rocks,-1.0,SOMKBNA12AB017BEA1,147.736,Just My Baby,TRAIVRW128F930F6DD,1989
ARLUF1T1187FB3603B,0.0,NA,0.0,Ricardo Arjona,0.0,219.68934,0.0,0,0.724,-10.208,1,0.74,Solo,0.6451594473715897,SOPHJIS12AC3DF5FA3,93.376,La mujer que no sone (Album),TRAJFMH12903D052DC,0
ARMH10M1187FB4184F,0.0,Wisconsin,0.0,Firehouse,0.0,285.3873,0.0,1,0.01,-10.181,0,0.25,Firehouse,0.5582369597440904,SOHIWMN12A8C1315B6,169.866,Rock On The Radio,TRAJIUK128F42668E6,1990
ARLAEJO1187B98DB85,0.0,NA,0.0,FU-Schnickens,0.0,276.94975,0.0,11,0.512,-9.716,0,0.669,Greatest Hits,0.6068072928412985,SOQORHS12A8C13B8BD,102.739,Heavenly Father,TRAJJNB128F42A0A4F,1992
ARYF20K1187B9B76BD,0.0,"ORANGE, California",0.0,George Lopez,0.0,153.49506,0.0,7,0.286,-16.016,1,0.308,Right Now Right Now,-1.0,SOCNFBN12AF72A23AA,118.06,Memories,TRAJSDQ12903CD481F,2001
AR7KA5V1187FB44E6B,0.0,NA,0.0,The Del McCoury Band,0.0,173.97506,0.0,7,0.503,-9.329,1,0.59,The Promise Land,0.0,SOWVZIQ12A8C1433C9,140.9,Led By the Master's Hand,TRAJWGG12903CB81AF,2006
ARPVFV91187B98BB94,0.0,NA,0.0,Cinder,0.0,167.26159,0.0,11,0.786,-4.634,0,0.7,House Full Of No Trust,0.37598430150044215,SOJZZVE12A58A7999D,120.122,Mirror (Album),TRAKCUU128F1489FAD,2006
ARO89GU1187B98ADA2,53.4796,"Manchester, England",-2.24881,Reni,0.0,191.52934,0.0,5,0.277,-2.785,0,0.382,Reni 2003,-1.0,SOXLNHY12AC4688B63,130.027,Nema Dana Ni Meseca,TRAKDRN12903CE8855,0
ARNTQF31187B9A02FF,0.0,NA,0.0,Tony Matterhorn,0.0,183.53587,0.0,10,0.427,-5.953,0,0.237,Reggae Gold 2006,0.6853982601238167,SOJEJNX12A8AE49441,127.493,Dutty Wine,TRAKGDA128F423CBC8,2006
AREYIHC1187B99CE0B,0.0,NA,0.0,Brazilian Tropical Orchestra,0.0,198.32118,0.0,2,0.035,-16.031,1,0.449,Plays Caetano_ Gil e Djavan,-1.0,SOUTSFS12AB018A18A,135.894,Baby,TRAKGGD12903CCC44A,0
ARGJL42119B8668D26,0.0,NA,0.0,Finest Dearest,0.0,299.75465,0.0,6,0.565,-7.34,0,0.655,Finest Dearest,0.21508031850922793,SOFNOOH12A8C13FD69,121.03,Naming Ceremony,TRAKILX128F42892BF,2008
ARZIKR01187B98DF08,0.0,NA,0.0,Joe Grushecky,0.0,253.04771,0.0,11,0.614,-13.54,0,0.674,Outtakes and Demos 1975 -  2003,-1.0,SONRFCO12AC3DF6AFB,109.997,A Fool's Advice,TRAKKPN12903CF7C4D,0
AR2OH7O1187B99FE4E,0.0,NA,0.0,Torcuato Mariano,0.0,295.02649,0.0,2,0.506,-11.878,0,0.495,Lift Me Up,0.26586104921065007,SOIZXEV12A8C13086A,180.191,Black and Blue,TRAKNPA128F4238BCC,2006
ARHNXXY11F4C84236F,0.0,NA,0.0,Chanta Vielma,0.0,244.24444,0.0,4,0.56,-12.652,0,0.256,Canciones De La Costa Chica (Chilenas),0.0,SOWNJYB12AB017D17B,81.585,Rio Grnade,TRAKUXU128F930C45B,0
ARXAHU31187B9B1520,51.50632,London,-0.12714,Vex'd,0.0,365.03465,0.0,11,0.03,-7.566,0,0.385,Pop Pop / Canyon,0.5836782956078961,SOCPYWK12AB01832C7,149.96,Canyon,TRALVNT128F931C4C6,2005
ARZTSMH122988F522A,0.0,NA,0.0,Reginaldo Bessa,0.0,132.54485,0.0,3,0.445,-11.688,1,0.517,Amor en Bossa Nova,-1.0,SOYYUBG12AB01853E2,91.684,O Smaba Que Eu Não Fiz,TRAMHSU12903CBD86D,0
ARAI2ZO1187B9A0536,0.0,NA,0.0,Catupecu Machu,0.0,322.35057,0.0,3,0.0,-9.285,0,0.239,Simetría De Moebius,0.3562019159234967,SOUXDZD12AB018AC5C,130.008,Abstracto,TRAMIOX12903CB19A1,0
AR137UW1187B98CCBA,0.0,NA,0.0,Charlie Byrd Trio,0.0,267.4673,0.0,7,0.403,-21.115,1,0.506,I've Got the World On a String,-1.0,SOAOXXE12AB0182517,161.694,Travellin' On,TRAMSLB128F9341812,0
ARBWFER11C8A42BA94,37.77916,California - SF,-122.42005,The Weegs,0.0,177.18812,0.0,10,0.315,-7.215,0,0.414,Meat the Weegs,0.0,SORPYYA12A8C135B7F,159.041,Petticoat,TRAMXIQ128F4246FAF,0
AR2FJV21187B98EBE3,35.83073,Tennessee,-85.97874,Legacy Five,0.0,168.12363,0.0,8,0.642,-10.088,1,0.684,Live At Oaktree,-1.0,SOHEQWN12AB0183127,156.131,Wy Wouldn't I,TRANBNU12903CA02FA,0
AR5IHI31187B998618,0.0,NA,0.0,Pascal Obispo,0.0,246.56934,0.0,6,0.435,-8.909,0,0.241,Les Fleurs Du Bien,0.34092275586437804,SOCLLWU12A8AE47C66,130.057,La Machine,TRANFNQ128F425EF2B,2006
ARX5XTP1187FB3D8CC,0.0,NA,0.0,Freddie McGregor,0.0,210.52036,0.0,11,0.174,-9.44,0,0.389,Mr. McGregor,-1.0,SOALNDY12AB0182A18,124.088,Walls Of Jericho (Album Version),TRANKWK128F9324301,0
ARO41T51187FB397AB,0.0,"Mexico City, Mexico",0.0,Sasha,0.0,199.23546,0.0,7,0.551,-5.275,0,0.566,Hide & Seek,0.0,SOGEMXW12A8C13CC88,101.05,Jour De Chance (Lucky Day),TRANOMN128F4292090,0
ARJIQLJ1187B998316,30.9742,Louisiana,-91.52382,Long John Hunter,0.0,117.83791,0.0,0,0.008,-10.688,1,0.293,Ooh Wee Pretty Baby!,0.0,SOMQRBU12A8C130DE1,81.988,Slash,TRAOBQE128F42442CB,0
ARI4SKQ1187B9B43B0,0.0,NA,0.0,Beres Hammond,0.0,193.07057,0.0,10,0.908,-15.998,1,0.67,Have A Nice Weekend,0.21508031850922793,SOEEAEI12A8C1465B4,170.114,Tender Lies,TRAOEGJ128F933D9B5,0
ARMXCWK12086C13DB2,0.0,NY - New York City,0.0,I.N.T.,0.0,152.92036,0.0,7,0.0,-7.433,0,0.282,Honey Hitters,0.26695518627553855,SOYFOXO12A6D4F6C8B,93.105,Big Sister,TRAONBC128EF35ED3E,0
ARDF6RM1187FB5A409,40.71455,"New York, NY",-74.00712,Martin Denny,0.0,144.71791,0.0,3,0.328,-17.306,1,0.537,Singing Bamboos,-1.0,SONZWRE12AB018B938,125.052,Manila,TRAOXGY12903CD926C,1996
AROHUUU1269FB35937,0.0,NA,0.0,Melanie And The Secret Army,0.0,255.58159,0.0,7,0.362,-2.122,1,0.479,Wahre Lügen,0.0,SOPXLMX12AB01884D1,144.319,Held Der Tastatur,TRAOYSR12903CBC762,0
AR7LN7G1187FB395BB,0.0,NA,0.0,Les Bantous De La Capitale,0.0,341.05424,0.0,10,0.567,-7.958,1,0.429,Bakolo Mboka,0.3135621142479342,SOHWGUM12AB0186B87,144.142,Masuwa,TRAPFFR12903CDB202,0
AR6XPWV1187B9ADAEB,0.0,"Seattle, WA",0.0,Foo Fighters,0.0,313.10322,0.0,5,0.216,-12.584,1,0.523,In Your Honour,0.686941709201807,SOAOOXO12AF72A787F,110.742,Still,TRAPJFL128F42AA7B4,2005
AR9HABI1187FB3ACAA,0.0,"Blue Lick, KY",0.0,Red Foley,0.0,122.51383,0.0,2,0.144,-10.64,1,0.406,Hillbilly Fever,-1.0,SOPUPKV12A6D4FD6FD,98.173,Choc'late Ice Cream Cone,TRAPLJW128F4249C40,0
ARLHO5Z1187FB4C861,0.0,"New York, NY",0.0,Beastie Boys,0.0,132.51873,0.0,4,0.858,-14.421,1,0.689,Ill Communication,-1.0,SOHYDPA12B0B80B77C,142.409,Eugene's Lament,TRAPLSD128E0781A94,1994
AR6XPWV1187B9ADAEB,0.0,"Seattle, WA",0.0,Foo Fighters,0.0,270.47138,0.0,2,0.886,-2.512,1,0.678,ONE BY ONE,0.6873116395492934,SOKIHTB12A8C1397CF,157.739,Overdrive,TRAPPUN128F429400B,2002
ARKPDFV1187B99804D,33.58608,"Pell City, AL",-86.28641,Jeanne Pruett,0.0,193.01832,0.0,2,0.867,-18.612,1,0.797,Satin Sheets,0.0,SOMTYGS12AB017F66E,113.384,Love Me,TRAPRWQ128F92E9CCD,1973
AR02KZG1187FB3B3B4,0.0,NA,0.0,Hi-Fi Companions,0.0,464.5873,0.0,4,0.482,-7.818,0,0.416,Swingers In Paradise,0.22323828280680208,SOZZFVR12AB0188142,130.005,Amoria,TRAPTCZ12903CD4408,2003
ARXOTQH1187FB57084,0.0,"Fairfax, California",0.0,Chris Brown,0.0,182.22975,0.0,2,0.689,-6.649,1,0.633,Graffiti,0.5819871566886738,SOVGXVD12A58A7D23B,66.696,I Love U,TRAPXHQ128F9340E67,0
ARBQ5TQ1187B992B8A,0.0,CANADA - Ontario,0.0,Vivian,0.0,227.76118,0.0,6,0.785,-6.53,1,0.745,Vivianism,0.21508031850922793,SORLFPE12A6D4F2B84,90.993,Bad Creation,TRAQGLM128EF356DEA,2007
ARW9FP41187B98C2A7,57.15382,Aberdeen,-2.10679,Annie Lennox,0.0,316.76036,0.0,0,0.613,-8.724,1,0.612,Medusa,-1.0,SOESVVP12CF5F8799A,145.99,A Whiter Shade Of Pale,TRAQGMY128F425A2F5,1995
ARGY9FW1187B991C7D,0.0,"Minneapolis, MN",0.0,Information Society,0.0,288.62649,0.0,6,0.455,-8.149,0,0.395,Don't Be Afraid,0.0,SOMORVY12A8C144093,150.055,Seek 300,TRAQHHV128F92E0787,1997
ARNDTKL1187B9AF57C,0.0,San Francisco,0.0,Jellyfish,0.0,216.60689,0.0,5,0.156,-9.679,0,0.261,Best!,0.4785044003818184,SOCIAAX12A58A7CEDB,169.875,The Ghost At #1,TRAQHWF128F146FF11,2006
ARJDMBO1187B9AD118,0.0,NA,0.0,Johnny Osbourne,0.0,271.5424,0.0,9,0.058,-8.227,1,0.338,Black & White Vol. 2: Reggae Classics,0.0,SOGLLSY12AB01856CF,91.775,Turn Me On,TRAQLWZ12903CC77C2,0
ARGBNIX11F50C50A01,0.0,NA,0.0,Anna Vissi,0.0,296.30649,0.0,11,0.002,-12.712,1,0.209,Music Guide - Athens,0.5278181365564875,SOMZIPX12B34F32E77,166.891,Den Me Agapas,TRAQMLV128F92F33CB,0
ARMSW7X1187FB5B504,34.05349,California - LA,-118.24532,Dave Eggar,0.0,224.73098,0.0,4,0.35,-29.084,1,0.603,Serenity,0.0,SORYKAR12A8C13048C,117.298,Dream Of Ice,TRAQPAW128F423666C,1998
AR2B8ON1187FB58456,0.0,NA,0.0,Marcelo Radulovich,0.0,267.59791,0.0,0,0.436,-11.054,1,0.46,To Lilliput & Back Vol. 1-,-1.0,SOQYKND12AAF3B305E,144.902,Non-Stop Floater,TRAQWVS128F92D6481,0
ARYZ1NG1187FB3FD40,50.63718,"Lille, France",3.06281,Cool cavemen,0.0,234.762,0.0,10,0.784,-5.976,0,0.698,Multipolar,-1.0,SOQYSAU12AB018263A,93.715,Everyone make love,TRARIKA128F9335A8C,0
ARAJTHO11F50C4B80F,0.0,NA,0.0,Jeff Massanari Trio,0.0,253.85751,0.0,5,0.526,-9.924,1,0.467,For The Music,0.21508031850922793,SOGATPI12AC960DCAC,183.801,Closin' Moes,TRARJGM12903CF5DAC,0
ARZ8KO81187B9B1B7C,0.0,NA,0.0,Burt Bacharach,0.0,98.32444,0.0,3,0.429,-17.806,1,0.474,Isn't She Great,-1.0,SOUGUXL12AB0184B76,66.882,Love Theme (The Falling In Love),TRARMZO128F93362A2,0
AR050VJ1187B9B13A7,0.0,NA,0.0,Dead Kennedys,0.0,216.842,0.0,10,0.325,-4.264,1,0.286,Milking The Sacred Cow,0.7883881833222074,SOZQSGL12AF72A9145,92.897,Halloween,TRARREF128F422FD96,1982
AR03BDP1187FB5B324,34.05349,"Kentwood, LA; Los Angeles, CA",-118.24532,Britney Spears,0.0,465.47546,0.0,1,0.309,-6.278,1,0.409,3,-1.0,SOQKBQI12AB0182711,131.999,3,TRARSKA128F9336A04,2009
ARO1NHM1187B9B9D27,0.0,NA,0.0,Los Solitarios,0.0,179.56526,0.0,4,0.427,-11.163,1,0.692,12 Grandes exitos Vol. 1,0.0,SOUXPIR12A81C21E21,129.493,Amor que terminó,TRARVXR128F4236397,0
AR25WM21187FB461B3,0.0,NA,0.0,Francis Lai,0.0,243.43465,0.0,7,0.499,-14.942,0,0.33,Le cinéma de Francis Lai,-1.0,SOVQKHW12AB01804CD,97.849,13 jours en France,TRASFJS128F92FFC18,1996
AR0IVSA1187FB4F069,40.71455,New York,-74.00712,Helmet,0.0,212.16608,0.0,9,0.568,-10.562,0,0.497,Betty,0.7335410557040547,SOIPZYI12A8C139CD9,141.165,Street Crab,TRASGKM128F42644C5,1994
ARUVPZF1187FB4880D,0.0,Tennessee,0.0,Charlie Louvin,0.0,142.99383,0.0,7,0.057,-16.584,0,0.222,Hoping That You're Hoping,-1.0,SOAFGEU12A8C13FAD7,108.873,Don't Laugh,TRASHYS128F427CD96,0
ARAZCWP129462A97F1,0.0,NA,0.0,Bob Marley & The Wailers,0.0,307.61751,0.0,11,0.944,-8.252,0,0.775,Kaya,0.6755826920332548,SOITBNC12AF72A0B2A,146.581,Smile Jamaica,TRASPAS128E078DFB3,1992
ARJ8PZJ1187B99314F,0.0,"Seattle, Washington",0.0,Aiden,0.0,759.09179,0.0,2,0.548,-7.192,0,0.48,Knives,0.6939479344908139,SOCQLKZ12AB0183796,0.0,Black Market Hell,TRATCDG128F932B4D2,2009
AR4O3MM1187FB3DF77,18.22328,Puerto Rico,-66.42889,Gisselle,0.0,268.87791,0.0,5,0.368,-4.537,1,0.369,Atada,0.22504466868040668,SOSPGMD12AB0180C42,124.129,Me Decidi,TRATFXS128F93283D1,0
ARNSTES1187FB4FC9B,0.0,"London, England",0.0,Shinehead,0.0,230.71302,0.0,10,0.181,-9.893,0,0.387,Total Reggae: Island Vibes,-1.0,SOSKAWG12A8C1359AD,209.649,Olivia,TRATIAY12903CF7B87,1999
ARFAX4X1187B9A89CB,0.0,NA,0.0,Beautiful Creatures,0.0,263.96689,0.0,6,0.464,-4.763,1,0.54,Beautiful Creatures,-1.0,SOYULPJ12A67021002,151.508,Wish (Album Version),TRAULJB128E0786AC7,2001
ARX9YIP1187B98A656,0.0,NA,0.0,RUN-DMC,0.0,227.5522,0.0,1,0.363,-12.654,0,0.221,Original Album Classics,0.4137398358601097,SOKTSYD12A8C13CB8F,64.101,Bob Your Head,TRAUMIX12903CE640C,1990
AR1U3BY1187B9B136F,0.0,NA,0.0,God Lives Underwater,0.0,215.40526,0.0,2,0.411,-5.66,1,0.406,Empty,0.56142851762879,SOPWHEV12AB017DC10,169.966,Don't Know How To Be,TRAUUIF128F93232FE,1995
AR18SS11187FB4852B,0.0,NA,0.0,Dope Stars Inc.,0.0,233.22077,0.0,11,0.362,-4.741,0,0.434,Make A Star,0.5333708783158672,SOXPAGL12A8C13792D,154.998,Chase The Light,TRAUYLT128F427538E,2006
AR32ETX1187B9A792F,0.0,NA,0.0,The Vaughan Brothers,0.0,262.29506,0.0,9,0.087,-9.759,1,0.578,Family Style,0.7560680108104574,SOSXAMA12A8C133298,142.372,Good Texan,TRAUYOD128F42647FE,1990
ARWGY6U1187B98B228,21.51102,Cuba,-77.80679,Orquesta Sublime,0.0,179.40853,0.0,0,0.889,-9.546,1,0.882,Sabor A Cuba,-1.0,SONAYZR12A8C144497,122.405,Son Los Años,TRAVEGQ128F92D94C4,0
ARB8H82119B34032E1,0.0,NA,0.0,Ashton Shepherd,0.0,207.09832,0.0,4,0.463,-4.66,1,0.512,Sounds So Good,0.6248335335556564,SOMMALW12A58A79E93,154.354,Sounds So Good,TRAVOHH128F4247EF9,2008
ARVQV7Q1187FB59C5D,0.0,NA,0.0,Little Angels,0.0,229.01506,0.0,0,0.54,-6.489,1,0.495,Little Of The Past,0.0,SODSFMM12AAF3B4962,85.163,The First Cut Is The Deepest,TRAWCUK128F92DE15C,1999
ARFFR931187B98F51F,0.0,NA,0.0,Mother Superior,0.0,169.63873,0.0,1,0.068,-7.344,0,0.219,Grande,0.26586104921065007,SOBUDEU12AB018431E,145.48,Get that Girl (Remix),TRAWFNS128F92F42F7,2008
ARJASH411C8A42B443,0.0,NA,0.0,Mocambo Allstars,0.0,231.81016,0.0,0,0.203,-9.046,1,0.499,The Chameleon Funk Sessions,0.0,SOTSZWM12A6D4FC559,116.484,Brampton Boogaloo,TRAWISL128F422B153,0
AR07VS41187FB37944,0.0,NA,0.0,Mungo Jerry,0.0,155.24526,0.0,9,0.49,-15.512,1,0.498,In The Summertime - Greatest Hits,-1.0,SOTDUIP12AB017EDD5,167.793,Pushbike Song,TRAXOQP128F930DD49,2001
ARYVO9V1187B9B1FC6,0.0,"Glasgow, Scotland",0.0,Franz Ferdinand,0.0,428.45995,0.0,2,0.226,-12.686,1,0.318,No You Girls,-1.0,SOTPHGF12A8C142844,119.943,No You Girls,TRAYDXM128F9317358,2009
ARZ8KO81187B9B1B7C,0.0,NA,0.0,John Pagano_ Burt Bacharach,0.0,289.48853,0.0,5,0.575,-10.271,1,0.546,What Love Can Do,-1.0,SOAOFMX12A8C1421AD,116.411,I Still Remember,TRAYEKY12903D0128D,0
ARRPCKN1187FB5BA2F,33.20271,"Naples, TX",-94.68121,Z.Z. Hill,0.0,189.46567,0.0,0,0.122,-18.22,1,0.208,Second Chance,-1.0,SORTZRZ12AB0185C09,87.009,It Ain't No Use,TRAYKGV12903CAA787,1971
AR1XA631187FB57662,0.0,"London, England",0.0,Ruben Cossani,0.0,10.68363,0.0,5,0.109,-25.471,1,0.534,Tägliche Landschaft,-1.0,SOVHCTD12AC9E154F7,68.798,Piroschka,TRAYMHX128F92DDC9E,0
ARYG6CU1187FB3852B,0.0,NA,0.0,Milk Inc.,0.0,239.82975,0.0,1,0.617,-6.263,0,0.645,Supersized,0.39200877147130697,SODLDIV12A6D4F9B96,140.972,No Angel (radio/album),TRAYPVE128F1483832,2006
AREV0ZO1187B997221,32.77815,"Dallas, TX",-96.7954,Doyle Bramhall,0.0,235.59791,0.0,1,0.771,-8.693,1,0.513,Is It News,0.0,SOCDRTL12AB017E541,147.066,Chateau Strut,TRAYQEY128F93145DC,2007
AR261YW1187FB374B3,0.0,GERMANY,0.0,Warrant,0.0,161.54077,0.0,1,0.838,-5.244,1,0.658,Dirty Rotten Filthy Stinking Rich,-1.0,SOQZDKB12A58A78F4A,94.401,All Night Long,TRAYVTC128F92F29D5,0
ARDVZTE1187FB5A0A1,0.0,"Sayreville, NJ",0.0,Bon Jovi,0.0,345.96526,0.0,6,0.649,-5.125,1,0.594,Bounce - Special Edition,-1.0,SOESGZE12AB018994E,89.008,The Distance,TRAZJOI12903CDA550,2002
AR65OLD1187FB5C103,0.0,NA,0.0,P.O.D.,0.0,195.81342,0.0,2,0.43,-4.436,0,0.506,Payable On Death,0.6120549539686252,SOBZIBE12A58A7FF40,146.063,Wildfire (Album Version),TRAZSVJ128E0785129,0
ARNVM131187B990D2B,0.0,Oakland CA,0.0,themselves,0.0,195.18649,0.0,6,0.001,-6.324,1,0.098,Crownsdown,0.5459646925190439,SOLYHYM12AB017D549,116.915,Oversleeping,TRBABBT128F9327213,2009
AREJ5K11187B993F5F,0.0,NA,0.0,R. Carlos Nakai,0.0,170.762,0.0,1,0.904,-21.307,1,0.762,Feather_ Stone & Light,0.0,SOGYYVP12A8C14495E,203.737,Restless Spirits (World),TRBANRL128F92F29EC,0
ARWIGX11187FB3AC96,0.0,NA,0.0,Spunk,0.0,139.2322,0.0,1,0.629,-14.107,1,0.592,En Aldeles Forferdelig Sykdom,0.26586104921065007,SONVZQU12AC95F03F5,118.721,Marbles,TRBAVCU12903CFDEFD,2005
